-0.531086 0.505529 1.243682 2.791171
-0.532550 0.503383 1.245007 2.790918
-0.534021 0.501241 1.246326 2.790653
-0.535499 0.499105 1.247639 2.790375
-0.536984 0.496973 1.248946 2.790085
-0.538476 0.494847 1.250248 2.789782
-0.539975 0.492725 1.251544 2.789467
-0.541480 0.490609 1.252834 2.789140
-0.542992 0.488499 1.254119 2.788800
-0.544511 0.486393 1.255398 2.788448
-0.546036 0.484293 1.256672 2.788084
-0.547568 0.482199 1.257940 2.787707
-0.549106 0.480110 1.259203 2.787319
-0.550650 0.478026 1.260460 2.786918
-0.552201 0.475949 1.261712 2.786506
-0.553758 0.473877 1.262958 2.786082
-0.555321 0.471811 1.264200 2.785645
-0.556891 0.469750 1.265435 2.785197
-0.558467 0.467696 1.266666 2.784738
-0.560048 0.465647 1.267891 2.784266
-0.561636 0.463605 1.269111 2.783783
-0.563230 0.461569 1.270326 2.783289
-0.564829 0.459538 1.271536 2.782783
-0.566435 0.457514 1.272740 2.782265
-0.568046 0.455496 1.273940 2.781736
-0.569663 0.453485 1.275134 2.781196
-0.571286 0.451480 1.276323 2.780645
-0.572914 0.449481 1.277508 2.780082
-0.574548 0.447489 1.278687 2.779508
-0.576187 0.445503 1.279861 2.778923
-0.577832 0.443524 1.281030 2.778327
-0.579482 0.441551 1.282195 2.777720
-0.581138 0.439585 1.283354 2.777103
-0.582799 0.437626 1.284509 2.776474
-0.584465 0.435674 1.285658 2.775834
-0.586136 0.433729 1.286803 2.775184
-0.587813 0.431790 1.287943 2.774523
-0.589494 0.429858 1.289079 2.773852
-0.591181 0.427934 1.290209 2.773170
-0.592872 0.426016 1.291335 2.772478
-0.594569 0.424105 1.292456 2.771775
-0.596270 0.422202 1.293573 2.771062
-0.597976 0.420306 1.294684 2.770338
-0.599687 0.418417 1.295792 2.769604
-0.601402 0.416535 1.296894 2.768860
-0.603122 0.414661 1.297992 2.768106
-0.604846 0.412794 1.299086 2.767342
-0.606575 0.410934 1.300174 2.766568
-0.608309 0.409082 1.301259 2.765784
-0.610047 0.407238 1.302339 2.764990
-0.611789 0.405401 1.303414 2.764187
